Line number;Trip id;Departure node;Arrival node;Departure time;Arrival time;Distance (kilometers)
551;203;7;28;430;468;20.624
551;216;28;47;436;459;20.517
551;220;7;28;440;478;20.624
551;223;28;47;442;465;20.517
551;231;12;47;445;478;30.114
551;234;28;47;448;471;20.517
551;237;7;12;450;502;30.298
551;256;7;28;460;498;20.624
551;257;28;47;460;483;20.517
551;266;28;47;466;489;20.517
551;273;7;28;470;508;20.624
551;276;28;47;472;495;20.517
551;283;12;47;475;508;30.114
551;286;28;47;478;501;20.517
551;289;7;28;480;518;20.624
551;303;7;28;490;528;20.624
551;312;28;47;499;522;20.517
551;315;7;28;500;538;20.624
551;324;7;12;510;562;30.298
551;331;28;47;514;537;20.517
551;340;7;28;525;563;20.624
551;346;28;47;529;552;20.517
551;353;12;47;535;568;30.114
551;375;28;47;559;582;20.517
551;384;7;12;570;622;30.298
551;390;28;47;574;597;20.517
551;401;7;28;585;623;20.624
551;406;28;47;589;612;20.517
551;414;12;47;595;628;30.114
551;439;7;12;630;682;30.298
551;446;28;47;634;657;20.517
551;453;7;28;645;683;20.624
551;463;12;47;655;688;30.114
551;488;7;12;690;742;30.298
551;494;28;47;694;717;20.517
551;504;7;28;705;743;20.624
551;512;12;47;715;748;30.114
551;539;7;12;750;802;30.298
551;546;28;47;754;777;20.517
551;557;7;28;765;803;20.624
551;567;12;47;775;808;30.114
551;584;7;28;795;833;20.624
551;595;7;12;810;862;30.298
551;601;28;47;814;837;20.517
551;611;7;28;825;863;20.624
551;620;12;47;835;868;30.114
551;626;7;28;840;878;20.624
551;645;7;28;855;893;20.624
551;652;28;47;859;882;20.517
551;661;7;12;870;922;30.298
551;669;28;47;874;897;20.517
551;676;7;28;880;918;20.624
551;691;28;47;889;912;20.517
551;692;7;28;890;928;20.624
551;700;12;47;895;928;30.114
551;705;28;47;899;922;20.517
551;708;7;28;900;938;20.624
551;727;7;28;915;953;20.624
551;731;28;47;916;939;20.517
551;741;28;47;928;951;20.517
551;743;7;12;930;982;30.298
551;758;28;47;940;963;20.517
551;759;7;28;940;978;20.624
551;773;7;28;950;988;20.624
551;776;28;47;952;975;20.517
551;780;12;47;955;988;30.114
551;786;7;12;960;1012;30.298
551;805;7;28;970;1008;20.624
551;811;28;47;974;997;20.517
551;821;7;28;980;1018;20.624
551;827;28;47;984;1007;20.517
551;832;7;12;990;1042;30.298
551;842;28;47;994;1017;20.517
551;852;7;28;1000;1038;20.624
551;860;28;47;1004;1027;20.517
551;869;7;28;1010;1048;20.624
551;875;28;47;1014;1037;20.517
551;878;12;47;1015;1048;30.114
551;883;7;12;1020;1072;30.298
551;900;7;28;1030;1068;20.624
551;904;28;47;1034;1057;20.517
551;912;7;28;1040;1078;20.624
551;917;28;47;1044;1067;20.517
551;919;12;47;1045;1078;30.114
551;924;7;12;1050;1102;30.298
551;942;7;28;1060;1098;20.624
551;947;28;47;1064;1087;20.517
551;955;7;28;1070;1108;20.624
551;960;12;47;1075;1108;30.114
551;979;28;47;1094;1117;20.517
551;980;7;12;1095;1147;30.298
551;984;28;47;1104;1127;20.517
551;986;12;47;1105;1138;30.114
551;1005;28;47;1124;1147;20.517
551;1006;7;28;1125;1163;20.624
551;1012;12;47;1135;1168;30.114
551;1028;7;12;1155;1207;30.298
551;1032;28;47;1164;1187;20.517
551;1049;28;47;1184;1207;20.517
551;1050;7;28;1185;1223;20.624
551;1053;12;47;1195;1228;30.114
551;1067;7;12;1215;1267;30.298
551;1077;28;47;1234;1257;20.517
551;1084;7;28;1245;1283;20.624
551;1087;12;47;1255;1288;30.114
551;1101;7;12;1275;1327;30.298
551;1111;28;47;1294;1317;20.517
551;1116;7;28;1305;1343;20.624
551;1118;12;47;1315;1348;30.114
551;1128;7;12;1335;1387;30.298
551;1138;28;47;1354;1377;20.517
551;1143;7;28;1365;1403;20.624
551;1146;12;47;1375;1408;30.114
551;1160;28;47;1414;1437;20.517
551;1162;7;28;1425;1463;20.624
551;1163;12;47;1435;1468;30.114
552;358;7;359;540;572;19.35
552;396;397;47;580;611;19.878
552;418;7;359;600;632;19.35
552;450;397;47;640;671;19.878
552;468;7;359;660;692;19.35
552;499;397;47;700;731;19.878
552;517;7;359;720;752;19.35
552;550;397;47;760;791;19.878
552;571;7;359;780;812;19.35
552;606;397;47;820;851;19.878
552;625;7;359;840;872;19.35
552;673;397;47;880;911;19.878
552;707;7;359;900;932;19.35
552;754;397;47;940;971;19.878
553;63;64;35;350;375;13.864
553;73;67;74;355;394;24.847
553;124;67;74;385;424;24.847
553;143;74;35;395;435;24.694
553;194;74;35;425;465;24.694
553;228;67;229;445;469;13.921
553;270;64;35;470;495;13.864
553;281;67;74;475;514;24.847
553;332;74;35;515;555;24.694
553;381;67;229;565;589;13.921
553;407;64;35;590;615;13.864
553;436;67;229;625;649;13.921
553;457;64;35;650;675;13.864
553;502;67;229;702;726;13.921
553;525;64;35;730;755;13.864
553;554;67;229;762;786;13.921
553;580;64;35;790;815;13.864
553;609;67;229;822;846;13.921
553;636;64;35;850;875;13.864
553;679;67;229;882;906;13.921
553;718;64;35;910;935;13.864
553;762;67;74;942;981;24.847
553;828;74;35;985;1025;24.694
553;856;67;74;1002;1041;24.847
553;918;74;35;1045;1085;24.694
553;945;67;229;1062;1086;13.921
553;975;64;35;1090;1115;13.864
553;1002;67;229;1122;1146;13.921
553;1023;64;35;1150;1175;13.864
553;1046;67;229;1182;1206;13.921
554;98;67;99;370;413;30.426
554;176;99;35;415;458;30.349
554;369;67;99;550;593;30.426
554;413;99;35;595;638;30.349
554;637;67;99;850;893;30.426
554;698;99;35;895;938;30.349
554;801;67;99;970;1013;30.426
554;876;99;35;1015;1058;30.349
554;939;67;99;1060;1103;30.426
554;985;99;35;1105;1148;30.349
556;161;163;162;408;433;14.954
556;211;162;163;435;460;15.268
556;268;163;162;468;493;14.954
556;309;162;163;495;520;15.268
556;345;163;162;528;553;14.954
556;653;162;163;860;885;15.268
556;693;163;162;890;915;14.954
556;733;162;163;920;945;15.268
556;774;163;162;950;975;14.954
556;854;162;163;1000;1025;15.268
558;5;7;6;275;329;32.903
558;46;6;47;332;385;32.533
558;51;7;6;335;389;32.903
558;137;6;47;392;445;32.533
558;142;7;6;395;449;32.903
558;242;6;47;452;505;32.533
558;249;7;6;455;509;32.903
558;328;6;47;512;565;32.533
558;392;7;6;575;629;32.903
558;443;6;47;632;685;32.533
558;495;7;6;695;749;32.903
558;543;6;47;752;805;32.533
558;602;7;6;815;869;32.903
558;665;6;47;872;925;32.533
558;750;7;6;935;989;32.903
558;837;6;47;992;1045;32.533
558;843;7;6;995;1049;32.903
558;929;6;47;1052;1105;32.533
558;933;7;6;1055;1109;32.903
558;992;6;47;1112;1165;32.533
558;995;7;6;1115;1169;32.903
558;1037;6;47;1172;1225;32.533
558;1126;7;6;1330;1384;32.903
558;1152;6;47;1387;1440;32.533
561;8;10;9;283;339;37.702
561;29;30;10;315;365;36.856
561;41;42;9;328;369;28.448
561;57;10;9;343;399;37.702
561;59;30;42;345;386;27.865
561;106;10;9;373;429;37.702
561;108;30;10;375;425;36.856
561;155;30;42;405;446;27.865
561;180;42;9;418;459;28.447
561;207;10;9;433;489;37.703
561;210;30;10;435;485;36.856
561;262;30;42;465;506;27.865
561;287;42;9;478;519;28.448
561;308;30;42;495;536;27.865
561;321;42;9;508;549;28.448
561;341;30;42;525;566;27.865
561;356;42;9;538;579;28.448
561;372;30;42;555;596;27.865
561;399;10;9;583;639;37.703
561;429;30;42;615;656;27.865
561;466;42;9;658;699;28.448
561;479;30;10;675;725;36.856
561;515;42;9;718;759;28.448
561;528;30;42;735;776;27.865
561;555;10;9;763;819;37.702
561;585;30;42;795;836;27.865
561;623;42;9;838;879;28.448
561;646;30;10;855;909;36.856
561;659;42;9;868;909;28.448
561;685;30;42;885;926;27.865
561;704;42;9;898;939;28.448
561;725;10;9;913;969;37.703
561;728;30;42;915;956;27.865
561;767;30;42;945;986;27.865
561;784;42;9;958;999;28.448
561;809;10;9;973;1029;37.703
561;813;30;10;975;1029;36.856
561;862;30;42;1005;1046;27.865
561;881;42;9;1018;1059;28.448
561;905;30;10;1035;1085;36.856
561;922;42;9;1048;1089;28.448
561;948;30;42;1065;1106;27.865
561;963;42;9;1078;1119;28.448
561;981;30;10;1095;1145;36.856
561;988;42;9;1108;1149;28.448
561;1003;10;9;1123;1179;37.703
561;1007;30;42;1125;1166;27.865
561;1029;30;42;1155;1196;27.865
561;1047;10;9;1183;1239;37.703
561;1068;30;10;1215;1269;36.856
561;1090;42;9;1258;1299;28.448
561;1102;30;42;1275;1316;27.865
561;1120;42;9;1318;1359;28.448
561;1129;30;42;1335;1376;27.865
561;1149;42;9;1378;1419;28.448
561;1154;30;10;1395;1449;36.856
562;21;22;9;309;337;24.285
562;54;55;9;340;397;50.52
562;60;9;55;345;400;50.786
562;156;9;55;405;460;50.786
562;185;55;9;420;475;50.52
562;290;9;55;480;535;50.786
562;291;55;9;480;535;50.52
562;360;9;55;540;595;50.786
562;419;55;9;600;655;50.52
562;469;9;55;660;715;50.786
562;552;55;9;760;817;50.52
562;647;9;55;855;912;50.786
562;701;55;22;895;924;26.235
562;738;22;55;926;955;25.97
562;781;55;9;955;1010;50.52
562;814;55;9;975;1030;50.52
562;815;9;55;975;1032;50.786
562;906;55;9;1035;1090;50.52
562;907;9;55;1035;1090;50.786
562;1016;55;9;1140;1195;50.52
562;1057;9;22;1200;1228;24.816
562;1114;22;9;1302;1328;24.285
562;1155;9;22;1395;1423;24.816
